compound score,media source,tweet date,tweet negative score,tweet neutral score,tweet positive score,tweet source,tweet text
0.4404,@NYTimes,Tue Apr 10 19:25:48 +0000 2018,0.0,0.822,0.178,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In the 1990s, Antioch College created the country’s first affirmative consent policy for sex. The women who led the… https://t.co/9aXDgjgtAB"
0.5267,@NYTimes,Tue Apr 10 19:18:09 +0000 2018,0.0,0.866,0.134,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Zuckerberg is the only technology chief in the room, but it is clear that members of Congress are treating him as a… https://t.co/cdAsLLpRft"
0.1027,@NYTimes,Tue Apr 10 19:15:01 +0000 2018,0.149,0.685,0.165,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A longtime usher for the Pittsburgh Pirates has been escorting fans to their seats since the Great Depression. This… https://t.co/XImWCfvTeJ
0.0,@NYTimes,Tue Apr 10 19:06:24 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Facebook revealed today that the extent of the harvesting went even further — it included people’s private messages… https://t.co/rhW3sFduns
0.0,@NYTimes,Tue Apr 10 19:01:41 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The hearings were prompted by the revelation that Cambridge Analytica, a British firm linked to the Trump campaign,… https://t.co/f9caN8Lc0O"
-0.7003,@NYTimes,Tue Apr 10 18:55:05 +0000 2018,0.244,0.756,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","A conservative TV commentator resigned after saying that he was preparing to use a ""hot poker"" to assault one of th… https://t.co/SeRyduhH87"
-0.1419,@NYTimes,Tue Apr 10 18:45:07 +0000 2018,0.069,0.931,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Bustling and built for governing, Bogotá may not be a tropical jewel or a trendy hot spot, but it is an essential p… https://t.co/o8yJgcurQK"
-0.4019,@NYTimes,Tue Apr 10 18:36:53 +0000 2018,0.163,0.837,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Zuckerberg is expected to tell Congress, “It was my mistake, and I’m sorry. I started Facebook, I run it and I’m re… https://t.co/opF4ezMQNj"
-0.5106,@NYTimes,Tue Apr 10 18:33:48 +0000 2018,0.148,0.852,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Watch live: Mark Zuckerberg, Facebook's chief, is about to testify to Congress on why his company failed to protect… https://t.co/tCFhrtGSXk"
-0.5719,@NYTimes,Tue Apr 10 18:30:08 +0000 2018,0.228,0.684,0.087,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",2 of the ways the U.S. could respond to fresh reports of a chemical weapons attack in Syria would have little effec… https://t.co/NI04BOdexx
0.0,@NYTimes,Tue Apr 10 18:17:46 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @kevinroose: Someone came to the hearing dressed as a Russian troll. https://t.co/ZdPEK9MDne
0.4019,@NYTimes,Tue Apr 10 18:16:12 +0000 2018,0.0,0.895,0.105,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Mark Zuckerberg will be clad in a suit and tie at his hearing. He will also have a booster seat to help give his te… https://t.co/6o4AseMQ2h
-0.3818,@NYTimes,Tue Apr 10 18:10:07 +0000 2018,0.12,0.88,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""You may be asking yourself: What kind of sociopath complains about ice cream sundaes? I just know that when I see… https://t.co/Scp1lrmZ5j"
0.0258,@NYTimes,Tue Apr 10 17:55:05 +0000 2018,0.0,0.948,0.052,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A Facebook page that claimed a connection to Black Lives Matter and had more than twice as many followers as the mo… https://t.co/vswTey0l1v
0.0,@NYTimes,Tue Apr 10 17:40:06 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Most of the White House staff in this swearing-in photo has left the Trump administration https://t.co/MvygghIpO7
0.0,@NYTimes,Tue Apr 10 17:27:14 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Also this morning, some people woke up to a Facebook notification that their private messages might have been harve… https://t.co/W1d21jJWXP"
-0.5423,@NYTimes,Tue Apr 10 17:25:04 +0000 2018,0.171,0.829,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In bad timing for Mark Zuckerberg, Senator Chris Coons, a Democratic member of the Judiciary Committee, today found… https://t.co/irY9Uf2oAS"
-0.3182,@NYTimes,Tue Apr 10 17:10:07 +0000 2018,0.169,0.725,0.106,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How professional sports teams make money off cheerleaders by sending them into settings where they're harassed https://t.co/A6MS4SEW44
0.0,@BBC,Mon Apr 09 11:50:07 +0000 2018,0.0,1.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @bbcthesocial: This is how homophobia feels in 2018.

#TimeForLove https://t.co/dHfsvt94Nz"
-0.2023,@BBC,Mon Apr 09 11:27:01 +0000 2018,0.098,0.833,0.068,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @BBCFOUR: How do you cope with stage fright when you're working at music's top level? Listen to the new #BBCYoungMusician podcast with @…
0.6757,@BBC,Mon Apr 09 11:16:03 +0000 2018,0.083,0.649,0.268,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Love hurts, but this is a step too far...

💍 People are getting finger piercings instead of engagement rings.
👉… https://t.co/eargluPvnC"
0.0,@BBC,Mon Apr 09 10:41:24 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","😴🐻 When the weather is so cold that you can't bear to get up. 
#MondayMorning https://t.co/JhfqRhL5fQ"
0.0,@BBC,Mon Apr 09 08:56:59 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @BBCTwo: Every Saga must come to an end... #TheBridge https://t.co/YNyeMUM8A2
-0.3252,@BBC,Mon Apr 09 08:40:53 +0000 2018,0.109,0.891,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BBCRadio4: ""If a £100 coat is half price, and you buy it, you haven't saved £50 you've spent £50.""
https://t.co/yKrYlW9jf6"
0.0,@BBC,Mon Apr 09 08:01:01 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","😲🚂 Hop onboard the train that (somehow) squeezes through a crowded market near Bangkok, eight times a day! https://t.co/htvLHtJdPH"
-0.3182,@BBC,Mon Apr 09 07:27:04 +0000 2018,0.103,0.897,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The story of why the Roman Baths developed, how they were lost for many centuries and how they were rediscovered.… https://t.co/zEzPchOgPO"
0.0,@BBC,Mon Apr 09 07:00:14 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🏥 How can #3DPrinting be of use in surgery? https://t.co/3LQkXMMHwo
0.0,@BBC,Sun Apr 08 19:02:05 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","😺💦 This is Maya the jaguar's very first swim!  
#BigCatsAboutTheHouse https://t.co/IacZP3ltf3"
0.4939,@BBC,Sun Apr 08 18:03:03 +0000 2018,0.0,0.686,0.314,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",😂 Need a hand getting the kids to bed? https://t.co/JAUkyoVSA8
0.25,@BBC,Sun Apr 08 17:25:08 +0000 2018,0.088,0.765,0.147,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","'Silencing masks' and 'wife auctions': What life used to be like for women. 
👉 https://t.co/7Z1bcXKgOx https://t.co/gzm7Hf3loH"
0.0,@BBC,Sun Apr 08 17:07:02 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🦖😂 Philomena Cunk examines the barbaric conditions in which we keep today's dinosaurs.
#CunkOnBritain  https://t.co/nBav5dqh7a"
0.0,@BBC,Sun Apr 08 16:40:55 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bbcgetinspired: Meet Sue...

She is planning to run the 2018 @LondonMarathon to prove someone with vascular dementia can do it. 🙌

➡ ht…"
-0.2263,@BBC,Sun Apr 08 16:07:03 +0000 2018,0.106,0.894,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🎨 Victoria Lomasko is a Russian graphic artist who's travelled up and down her country painting 'forgotten women'. https://t.co/XtlpBlAYb0
0.0,@BBC,Sun Apr 08 15:31:00 +0000 2018,0.0,1.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","🎶 The search for the next Young Musician has begun, and the first @BBCYoungMus semi-finalist of 2018 has been confi… https://t.co/klUA4GWtb0"
0.0,@BBC,Sun Apr 08 15:11:04 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","'If boys are getting diagnosed with autism, girls need exactly the same.' https://t.co/f7Aft0LWwB"
-0.2023,@BBC,Sun Apr 08 13:54:07 +0000 2018,0.189,0.811,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",💃🕺 Meet the kids cutting some serious shapes on the streets of Lagos. https://t.co/3ySZPqua01
0.875,@BBC,Sun Apr 08 13:23:39 +0000 2018,0.0,0.607,0.393,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BBCSport: What a nice surprise 😍💍

Two of @TeamEngland 's basketball players got engaged on court at the Commonwealths. 

Congrats @Jam…"
0.2732,@BBC,Sun Apr 08 13:03:04 +0000 2018,0.0,0.488,0.512,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",😂 'Surprise me'. https://t.co/Jo7illTafh
0.508,@CBS,Mon Mar 26 22:14:25 +0000 2018,0.0,0.88,0.12,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ACMawards: The ACM for New Vocal Group of the Year goes to @MidlandOfficial! And yes, that really was @Reba on the phone! #ACMawards ht…"
0.0,@CBS,Mon Mar 26 20:42:48 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ACMawards: In case you didn’t know, the ACM for New Male Vocalist of the Year goes to @BrettYoungMusic. Check out his reaction when @Re…"
0.7959,@CBS,Mon Mar 26 16:59:19 +0000 2018,0.0,0.786,0.214,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ACMawards: Over the weekend @Reba called the ACM New Artist of the Year winners to let them know they had won! Let’s just say our New F…
0.807,@CBS,Mon Mar 26 16:05:18 +0000 2018,0.0,0.622,0.378,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Congratulations to the 53rd #ACMawards New Artist winners @Lauren_Alaina, @MidlandOfficial, and @BrettYoungMusic! W… https://t.co/Fr8H4arwGj"
0.0,@CBS,Sun Mar 25 23:57:34 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",New start times in East/Central Time Zones #60Minutes 7:35ET/6:35CT #Instinct  8:35ET/7:35CT #NCISLA 9:35ET/8:35CT… https://t.co/8W5hAeLrvs
0.5319,@CBS,Sun Mar 25 17:15:25 +0000 2018,0.062,0.78,0.157,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Don’t miss a minute of the action. Stream the Elite Eight® games LIVE today starting at 2PM ET with a FREE trial of… https://t.co/8NwU8HdiHR
0.5399,@CBS,Sat Mar 24 22:46:53 +0000 2018,0.0,0.801,0.199,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MomCBS: That's a wrap on the #Mom panel at #PaleyFest! Thanks for following along! https://t.co/we4JgqPt6P
-0.34,@CBS,Sat Mar 24 22:46:43 +0000 2018,0.185,0.7,0.115,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MomCBS: A fan just commented that #Mom helped bring him out of a deep depression. 💜💜💜 #PaleyFest
0.7003,@CBS,Sat Mar 24 22:25:03 +0000 2018,0.0,0.791,0.209,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MomCBS: ""Go out for it anyway. If you're good for the role, you're good for the role."" @theJaimePressly's advice for aspiring actors wi…"
0.0,@CBS,Sat Mar 24 22:21:37 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MomCBS: Mom Co-Creator @GemmaRBaker just pointed out her own #Mom in the audience at #PaleyFest! 💜
0.0,@CBS,Sat Mar 24 22:21:34 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MomCBS: ""I'm not someone in recovery who goes to AA, but I have taken so much away from it...to take one day at a time."" - @theJaimePre…"
0.7184,@CBS,Sat Mar 24 22:21:26 +0000 2018,0.0,0.667,0.333,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @MomCBS: ""You get to appreciate working with such talented people."" - @AnnaKFaris #Mom #PaleyFest"
0.9451,@CBS,Sat Mar 24 22:21:23 +0000 2018,0.0,0.58,0.42,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @MomCBS: “I love this job. I love working with these women. I love working in front of the live audience… It’s alive and it’s fun.” - @A…
0.0,@CBS,Sat Mar 24 20:00:02 +0000 2018,0.0,1.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Get on your feet for @Jason_Aldean, @ThomasRhett, @ChrisStapleton, @KeithUrban, and @ChrisYoungMusic, the five nomi… https://t.co/oT5ogjdj4x"
0.6996,@CBS,Fri Mar 23 22:33:52 +0000 2018,0.0,0.806,0.194,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Get ready for some sweet games! Stream #5 Clemson vs #1 Kansas LIVE at 7PM ET and #11 Syracuse vs #2 Duke LIVE at 9… https://t.co/4WstgrKNnW
0.4939,@CBS,Fri Mar 23 22:33:04 +0000 2018,0.0,0.686,0.314,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @SEALTeamCBS: In honor of #NationalPuppyDay... 😍 #SEALTeam https://t.co/4mIZPpiRlU
0.8997,@CBS,Fri Mar 23 22:32:48 +0000 2018,0.0,0.645,0.355,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @HawaiiFive0CBS: Nothing like a man and his dog! 😍🐶 Happy #NationalPuppyDay to Eddie, the best pup on the Five-0 Task Force! #H50 https:…"
0.0,@CBS,Thu Mar 22 22:10:29 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Game on! 16 teams left and the race to the finish continues tonight. Stream #11 Loyola-Chicago vs #7 Nevada LIVE at… https://t.co/W374rmzzoC
0.7081,@CBS,Thu Mar 22 20:52:02 +0000 2018,0.066,0.623,0.311,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Save the date! These are season finales you do NOT want to miss. RT if you're excited! https://t.co/UUQoWsPPSh https://t.co/cDl4WmxMtU
0.636,@CBS,Thu Mar 22 00:23:38 +0000 2018,0.0,0.802,0.198,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Congratulations to all of the @CBSDaytime nominees for the #DaytimeEmmys! See the full list of #DaytimeEmmy nominee… https://t.co/ivJVJWvfsf
-0.1027,@CNN,Tue Apr 10 19:57:24 +0000 2018,0.104,0.896,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Equal pay activist Lilly Ledbetter wants to meet with Ivanka Trump https://t.co/uGqN7YKi9a https://t.co/w0AHoimYta
0.0,@CNN,Tue Apr 10 19:57:06 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",These demonstrators before the joint hearing of the Senate Judiciary and Commerce Committees with Mark Zuckerberg s… https://t.co/TGxMvEmwdU
0.0,@CNN,Tue Apr 10 19:52:01 +0000 2018,0.0,1.0,0.0,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","Sen. Lindsey Graham asks Mark Zuckerberg about Facebook's Terms of Service, holding up a printed version, adds that… https://t.co/bVT1FQ3yFU"
0.624,@CNN,Tue Apr 10 19:49:51 +0000 2018,0.0,0.806,0.194,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Michael Cohen and the absolutely amazing history of the once-coveted New York City taxi medallion | Analysis by… https://t.co/koAiwfzsHF
0.296,@CNN,Tue Apr 10 19:47:04 +0000 2018,0.0,0.905,0.095,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Shares of Facebook were up about 2% when the hearing began, and they moved even higher as CEO Mark Zuckerberg addre… https://t.co/AQj1HRuOcZ"
-0.2023,@CNN,Tue Apr 10 19:42:15 +0000 2018,0.079,0.921,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Sinclair CEO on the controversial promos read by local anchors: ""We do not let extremists on any side of the politi… https://t.co/39MMBLK3ZX"
0.4019,@CNN,Tue Apr 10 19:41:59 +0000 2018,0.0,0.838,0.162,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",Mark Zuckerberg says Facebook may have been served subpoenas from Special Counsel Mueller's office… https://t.co/gbRrc3gXnL
-0.4767,@CNN,Tue Apr 10 19:36:01 +0000 2018,0.24,0.76,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Bankers are getting anxious as lawmakers wrestle with a bill that would cut regulations https://t.co/xcxpxIE0JD https://t.co/wo1GQa4JK6
0.4215,@CNN,Tue Apr 10 19:34:42 +0000 2018,0.0,0.882,0.118,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","Sen. Cantwell says to Zuckerberg, ""I believe you have all the talent, my question is whether you have all the will… https://t.co/8UqFuc1s66"
0.4019,@CNN,Tue Apr 10 19:32:33 +0000 2018,0.0,0.847,0.153,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Polls show the GOP is now President Trump's party | Analysis by CNN's Harry Enten https://t.co/ON672cHRwC https://t.co/rjlJ7BSiOD
0.5574,@CNN,Tue Apr 10 19:27:07 +0000 2018,0.0,0.805,0.195,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""We want to offer a free service that everyone can afford."" Zuckerberg says the first line of Facebook's terms of s… https://t.co/Ev4roGonfk"
0.0762,@CNN,Tue Apr 10 19:26:08 +0000 2018,0.0,0.933,0.067,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","Sen Hatch asks Zuckerberg, ""How do you sustain a business model in which users don't pay for your service?""… https://t.co/1T9vUpRuy9"
0.4019,@CNN,Tue Apr 10 19:22:42 +0000 2018,0.097,0.739,0.163,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","Zuckerberg says that one of his greatest regrets in running Facebook is ""that we were slow in identifying the Russi… https://t.co/Thu7Lo4L1d"
0.0,@CNN,Tue Apr 10 19:22:06 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""It's extraordinary to hold a joint committee hearing. It's even more extraordinary to have a single CEO testify be… https://t.co/WDCcSU2OcY"
0.0772,@CNN,Tue Apr 10 19:21:59 +0000 2018,0.104,0.779,0.117,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","JUST IN: President Trump ""believes he has the power to"" fire special counsel Robert Mueller, White House press secr… https://t.co/8Oai9qtDzM"
0.4754,@CNN,Tue Apr 10 19:17:52 +0000 2018,0.0,0.829,0.171,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",Zuckerberg: We need to take a more proactive role and a broader view of our responsibility https://t.co/NPHrJM7GGX https://t.co/9Ih1I5u4X8
0.0,@CNN,Tue Apr 10 19:14:36 +0000 2018,0.0,1.0,0.0,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",Mark Zuckerberg says when Facebook first learned of Cambridge Analytica buying data from an app developer on Facebo… https://t.co/T03jZbWojq
0.0,@CNN,Tue Apr 10 19:12:05 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Here's everything Zuckerberg just said in his opening remarks to members of the Senate committees:… https://t.co/RAAvkXbIxP
0.0772,@CNN,Tue Apr 10 19:05:23 +0000 2018,0.092,0.766,0.142,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""It's clear now that we didn't do enough to prevent these tools from being used for harm...It was my mistake, and I… https://t.co/aeJwZipXdG"
-0.4215,@CNN,Tue Apr 10 19:03:03 +0000 2018,0.128,0.872,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Zuckerberg and his team held mock hearings to prepare for today's grilling. A conference room at Facebook was set u… https://t.co/7XECcVlJA9
0.0,@FoxNews,Tue Apr 10 18:16:27 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LIVE BLOG: Facebook's Mark Zuckerberg testifies before Senate committees https://t.co/Il5feaxDRW
0.0,@FoxNews,Tue Apr 10 18:01:22 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Awaiting: @WhiteHouse briefing and Mark Zuckerberg hearing https://t.co/hsmssS2hbP
-0.8658,@FoxNews,Tue Apr 10 17:45:00 +0000 2018,0.409,0.591,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","T.J. Miller arrested at NYC airport after making false bomb threat on Amtrak train, officials say https://t.co/YuMd5KbZLG"
0.2023,@FoxNews,Tue Apr 10 17:34:51 +0000 2018,0.127,0.696,0.177,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Puppy in Texas Rescued After Getting Head Stuck in Car Wheel https://t.co/rJwe7uUEpy https://t.co/Dtayq6fKz3
0.4019,@FoxNews,Tue Apr 10 17:34:04 +0000 2018,0.141,0.604,0.255,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tennessee woman says 'it's a miracle' her wallet, purse blocked bullets https://t.co/TW61TsvxIR"
-0.5574,@FoxNews,Tue Apr 10 17:14:02 +0000 2018,0.217,0.783,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TN Communities Hold Vigils for Illegal Immigrants Nabbed by ICE at Meatpacking Plant https://t.co/GJ3Ix2IQNB
0.0,@FoxNews,Tue Apr 10 17:06:37 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Obamas won't be attending Meghan Markle and Prince Harry's wedding https://t.co/7bTlBnFsCa
0.6486,@FoxNews,Tue Apr 10 16:50:47 +0000 2018,0.14,0.468,0.392,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Starbucks baristas celebrate engagement with coffee-filled photo shoot (via @JaninePuhak) https://t.co/tWt3f52imV
0.4767,@FoxNews,Tue Apr 10 16:38:44 +0000 2018,0.0,0.659,0.341,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@FLOTUS comforts child who spilled water https://t.co/BERxpZCGXY
0.6249,@FoxNews,Tue Apr 10 16:33:47 +0000 2018,0.0,0.745,0.255,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sen. @RandPaul: FBI Raid on Trump's Attorney Was 'Great Overstep' by Mueller https://t.co/TVaz6Q6N9r
-0.5106,@FoxNews,Tue Apr 10 16:24:59 +0000 2018,0.309,0.537,0.154,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@POTUS: “We’re making sure that terrorism funding is stopped.” https://t.co/781KLXUBgk
0.4939,@FoxNews,Tue Apr 10 15:47:54 +0000 2018,0.0,0.789,0.211,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Amber Heard donates $7M Johnny Depp divorce settlement to children's hospital, charities https://t.co/JJXSWTKBgc"
0.0,@FoxNews,Tue Apr 10 15:39:38 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Former #Trump administration officials: A list of notable departures https://t.co/0YfN6m9FGX
0.3818,@FoxNews,Tue Apr 10 15:38:34 +0000 2018,0.0,0.843,0.157,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@SenJohnKennedy: “It seems to me that Facebook has an obligation to protect people’s data.” https://t.co/G4uvFBgNSQ
-0.1027,@FoxNews,Tue Apr 10 15:37:19 +0000 2018,0.149,0.851,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Would you pay $20 million for a license plate? https://t.co/jcn7gsDwtd
0.4588,@FoxNews,Tue Apr 10 15:25:50 +0000 2018,0.0,0.765,0.235,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@SenJohnKennedy: “I don’t want to have to regulate Facebook. Clearly though we have a problem.” https://t.co/Tk5PHNmg8n
-0.6486,@FoxNews,Tue Apr 10 15:15:00 +0000 2018,0.301,0.699,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",6 dead when Arizona plane crashes shortly after takeoff (via @travfed)  https://t.co/ARuWr8WJ2V
0.34,@FoxNews,Tue Apr 10 15:10:17 +0000 2018,0.0,0.806,0.194,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Awaiting U.N. Security Council Vote on Syria; @EricShawnTV reports https://t.co/ZyUcHIjt9z https://t.co/BIHnjDOI1D
-0.296,@FoxNews,Tue Apr 10 15:05:00 +0000 2018,0.3,0.471,0.229,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Popular Black Lives Matter Facebook page exposed as fraud https://t.co/5LEm09NrrM (via @christocarbone)
0.0258,@FoxNews,Tue Apr 10 15:02:48 +0000 2018,0.156,0.68,0.163,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Homeland Security Adviser Tom Bossert resigns, White House says - via @brookefoxnews 
https://t.co/yZpJ4fnQca"
0.0,@NYTimes,Tue Apr 10 16:55:04 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",It’s a one-pan wonder and can be made on the fly https://t.co/NfCbu8IGdn https://t.co/MZioBSqGML
-0.128,@NYTimes,Tue Apr 10 16:42:59 +0000 2018,0.169,0.683,0.149,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","On Tuesday, Facebook announced it would begin offering a “data abuse bounty” program to reward people who report in… https://t.co/uYGZYFQfqT"
