Date,Hour,Crime,Zip,Race,Sex,Age,Firearm,Latitude,Longitude
2017-01-13,15,Stealing_From_Auto,64108,W,F,57.0,N,39.087506,-94.581524
2017-01-13,15,Non_Aggravated_Assau,64108,W,M,34.0,N,39.084583,-94.575809
2017-01-13,15,Armed_Robbery,64127,W,M,52.0,Y,39.080032,-94.531822
2017-01-13,15,Armed_Robbery,64127,W,M,25.0,Y,39.080032,-94.531822
2017-01-13,15,Intimidation,64133,B,M,22.0,N,38.99534,-94.488551
2017-01-13,14,Agg_Assault_Domest,64134,W,F,38.0,Y,38.918079,-94.49212
2017-01-13,15,Non_Agg_Assault_Dome,64124,B,F,26.0,N,39.11364,-94.55333
2017-01-13,16,Stealing_All_Other,64131,W,F,23.0,N,38.982532,-94.578455
2017-01-13,16,Agg_Assault_Domest,64119,W,F,25.0,N,39.163442,-94.574872
2017-01-13,17,Non_Aggravated_Assau,64145,W,F,30.0,N,38.882684,-94.592161
2017-01-13,17,Stealing_from_Build,64126,B,M,25.0,N,39.087257,-94.512394
2017-01-13,17,Non_Agg_Assault_Dome,64114,W,F,25.0,N,38.935533,-94.59924
2017-01-13,17,Misc_Violation,64114,W,F,41.0,N,38.995636,-94.588205
2017-01-13,18,Stealing_from_Build,64125,U,F,53.0,N,39.104897,-94.510869
2017-01-13,15,Burglary_Residence,64114,W,F,28.0,N,38.994476,-94.606801
2017-01-13,18,Stealing_from_Build,64110,W,F,19.0,N,39.028813,-94.573703
2017-01-13,18,Aggravated_Assault,64130,B,M,56.0,Y,39.027525,-94.536652
2017-01-13,17,Burglary_Residence,64151,W,M,35.0,N,39.191556,-94.608535
2017-01-13,17,Burglary_Residence,64151,W,F,58.0,N,39.191556,-94.608535
2017-01-13,18,Aggravated_Assault,64138,W,M,49.0,Y,38.969024,-94.506555
2017-01-13,15,Burglary_Residence,64124,W,M,54.0,N,39.104388,-94.522567
2017-01-13,15,Burglary_Residence,64124,W,F,54.0,N,39.104388,-94.522567
2017-01-13,19,Stealing_From_Auto,64111,W,F,69.0,N,39.046134,-94.59015
2017-01-13,18,Intimidation,64134,U,M,27.0,N,38.919679,-94.502968
2017-01-13,18,Intimidation,64134,U,F,36.0,N,38.919679,-94.502968
2017-01-13,16,Burglary_Residence,64130,B,M,49.0,N,39.019989,-94.546192
2017-01-13,16,Burglary_Residence,64130,B,F,21.0,N,39.019989,-94.546192
2017-01-13,16,Burglary_Residence,64130,B,F,45.0,N,39.019989,-94.546192
2017-01-13,17,Burglary_Residence,64123,B,F,63.0,N,39.103368,-94.503987
2017-01-13,17,Burglary_Residence,64123,B,M,73.0,N,39.103368,-94.503987
2017-01-13,21,Property_Damage,64119,W,M,21.0,N,39.184385,-94.483517
2017-01-13,21,Non_Aggravated_Assau,64119,W,F,21.0,N,39.184385,-94.483517
2017-01-13,21,Non_Agg_Assault_Dome,64119,W,F,21.0,N,39.184385,-94.483517
2017-01-13,21,Non_Aggravated_Assau,64119,W,M,21.0,N,39.184385,-94.483517
2017-01-13,21,Non_Agg_Assault_Dome,64119,W,M,21.0,N,39.184385,-94.483517
2017-01-13,21,Property_Damage,64119,W,F,21.0,N,39.184385,-94.483517
2017-01-13,21,Burglary_Residence,64110,W,M,40.0,N,39.027163,-94.5773
2017-01-13,21,Non_Agg_Assault_Dome,64132,U,M,35.0,N,39.010191,-94.546967
2017-01-13,21,Non_Agg_Assault_Dome,64132,B,F,29.0,N,39.010191,-94.546967
2017-01-13,22,Property_Damage,64109,W,M,23.0,N,39.064975,-94.570505
2017-01-13,22,Auto_Theft,64127,W,M,23.0,N,39.078086,-94.527745
2017-01-13,22,Stealing_from_Build,64153,W,M,35.0,N,39.248975,-94.643534
2017-01-13,22,Stealing_from_Build,64153,W,F,29.0,N,39.248975,-94.643534
2017-01-13,22,Sex_Offence,64127,B,F,18.0,N,39.098737,-94.51682
2017-01-13,22,Aggravated_Assault,64134,W,M,22.0,Y,38.92251,-94.508143
2017-01-13,23,Auto_Theft_Outside,64130,W,F,33.0,N,38.989472,-94.575764
2017-01-13,23,Agg_Assault_Domest,64132,B,M,32.0,N,38.980837,-94.578542
2017-01-13,23,Non_Agg_Assault_Dome,64110,W,F,36.0,N,39.054441,-94.575584
2017-01-14,0,Property_Damage,64131,B,F,26.0,N,38.988267,-94.54501
2017-01-14,0,Stealing_From_Auto,64134,B,M,60.0,N,38.910232,-94.520882
2017-01-14,0,Stealing_From_Auto,64134,B,F,67.0,N,38.910232,-94.520882
2017-01-14,0,Non_Agg_Assault_Dome,64117,B,F,26.0,N,39.161652,-94.543882
2017-01-14,1,Armed_Robbery,64131,W,M,22.0,N,38.946084,-94.594777
2017-01-14,3,Stealing_All_Other,64131,B,M,63.0,N,38.918307,-94.579272
2017-01-14,3,Non_Aggravated_Assau,64111,B,F,56.0,N,39.05663,-94.587527
2017-01-14,6,Auto_Theft,64116,W,M,27.0,N,39.170314,-94.49537
2017-01-14,6,Non_Agg_Assault_Dome,64129,B,F,32.0,N,39.033408,-94.498922
2017-01-14,7,Burglary_Residence,64130,B,M,31.0,N,38.980837,-94.578542
2017-01-14,9,Non_Agg_Assault_Dome,64127,B,F,20.0,N,39.078255,-94.536287
2017-01-14,8,Stealing_All_Other,64133,B,M,69.0,N,39.017077,-94.438702
2017-01-14,10,Auto_Theft,64119,W,M,36.0,N,39.197226,-94.513556
2017-01-14,10,Auto_Theft,64116,B,M,29.0,N,39.117421,-94.587877
2017-01-14,11,Auto_Theft,64101,B,M,52.0,N,39.104318,-94.602926
2017-01-14,12,Auto_Theft,64117,W,F,32.0,N,39.161368,-94.544581
2017-01-14,11,Property_Damage,64151,W,M,80.0,N,39.224812,-94.624527
2017-01-14,14,Stealing_From_Auto,64118,W,F,29.0,N,39.202964,-94.587719
2017-01-14,14,Auto_Theft,64111,W,M,32.0,N,39.071639,-94.60228
2017-01-14,15,Auto_Theft,64151,U,M,26.0,N,39.235478,-94.656953
2017-01-14,14,Agg_Assault_Domest,64106,B,F,42.0,N,39.105356,-94.565955
2017-01-14,15,Stealing_from_Build,64113,W,F,27.0,N,39.027532,-94.583668
2017-01-14,13,Non_Aggravated_Assau,64132,B,F,19.0,N,39.011667,-94.542344
2017-01-14,15,Non_Agg_Assault_Dome,64117,W,F,36.0,N,39.161764,-94.538647
2017-01-14,15,Non_Agg_Assault_Dome,64128,B,F,44.0,N,39.058401,-94.5301
2017-01-14,16,Fraud_Confidence_Gamb,64110,W,M,30.0,N,39.052435,-94.573619
2017-01-14,16,Stealing_Auto_Parts,64131,W,M,25.0,N,38.95249,-94.57164
2017-01-14,17,Auto_Theft_Outside,64119,W,M,27.0,N,39.236317,-94.538034
2017-01-14,17,Auto_Theft,64134,W,M,44.0,N,38.922378,-94.498365
2017-01-14,16,Auto_Theft,64138,B,F,50.0,N,38.964565,-94.497476
2017-01-14,17,Stealing_from_Build,64118,W,M,65.0,N,39.237913,-94.571663
2017-01-14,17,Non_Agg_Assault_Dome,64106,W,F,41.0,N,39.097377,-94.561734
2017-01-14,18,Stealing_Auto_Parts,64111,W,M,32.0,N,39.06171,-94.584608
2017-01-14,18,Non_Agg_Assault_Dome,64117,W,F,42.0,N,39.179229,-94.497736
2017-01-14,17,Aggravated_Assault,64120,W,M,59.0,Y,39.126143,-94.545622
2017-01-14,19,Auto_Theft,64109,W,M,41.0,N,39.066959,-94.575581
2017-01-14,19,Non_Agg_Assault_Dome,64124,W,F,26.0,N,39.104156,-94.541723
2017-01-14,19,Non_Agg_Assault_Dome,64124,W,F,58.0,N,39.104156,-94.541723
2017-01-14,19,Non_Agg_Assault_Dome,64157,W,F,27.0,N,39.306852,-94.54147
2017-01-14,19,Non_Agg_Assault_Dome,64130,B,F,28.0,N,39.030232,-94.560776
2017-01-14,19,Non_Agg_Assault_Dome,64130,B,F,25.0,N,39.030232,-94.560776
2017-01-14,19,Non_Agg_Assault_Dome,64132,W,F,20.0,N,38.979966,-94.567027
2017-01-14,20,Non_Agg_Assault_Dome,64126,W,M,22.0,N,39.100277,-94.511176
2017-01-14,21,Armed_Robbery,64109,B,M,64.0,Y,39.057581,-94.567384
2017-01-14,21,Non_Aggravated_Assau,64134,B,F,28.0,N,38.948352,-94.49102
2017-01-14,18,Burglary_Residence,64131,W,M,42.0,N,38.996027,-94.598645
2017-01-14,22,Violation_Full_Order,64119,W,F,42.0,N,39.21658,-94.499005
2017-01-14,21,Auto_Theft,64130,W,F,26.0,N,39.051485,-94.548097
2017-01-14,23,Possession_of_Drug,64151,W,M,53.0,N,39.213722,-94.646376
2017-01-14,23,Stealing_From_Auto,64151,W,M,53.0,N,39.213722,-94.646376
2017-01-14,23,Possession_Sale_Dist,64151,W,M,53.0,N,39.213722,-94.646376
2017-01-14,23,Aggravated_Assault,64106,B,M,29.0,N,39.10068,-94.569846
2017-01-15,1,Non_Agg_Assault_Dome,64119,W,F,28.0,N,39.188423,-94.487475
2017-01-15,3,Stealing_From_Auto,64111,W,M,22.0,N,39.053044,-94.590339
2017-01-15,3,Property_Damage,64111,W,M,22.0,N,39.053044,-94.590339
2017-01-15,3,Property_Damage,64111,W,M,23.0,N,39.053044,-94.590339
2017-01-15,3,Stealing_From_Auto,64111,W,M,23.0,N,39.053044,-94.590339
2017-01-15,3,Non_Aggravated_Assau,64130,B,F,30.0,N,39.033505,-94.547812
2017-01-15,2,Property_Damage,64154,W,M,22.0,N,39.259923,-94.646746
2017-01-15,2,Non_Aggravated_Assau,64154,W,M,22.0,N,39.259923,-94.646746
2017-01-15,2,Non_Aggravated_Assau,64154,W,F,22.0,N,39.259923,-94.646746
2017-01-15,2,Property_Damage,64154,W,M,22.0,N,39.259923,-94.646746
2017-01-15,2,Property_Damage,64154,W,F,22.0,N,39.259923,-94.646746
2017-01-15,2,Non_Aggravated_Assau,64154,W,M,22.0,N,39.259923,-94.646746
2017-01-15,4,Aggravated_Assault,64109,B,F,29.0,N,39.064427,-94.556594
2017-01-15,4,Armed_Robbery,64132,B,F,46.0,Y,39.003257,-94.554415
2017-01-15,5,Violation_Ex_Parte,64132,B,M,63.0,N,38.997407,-94.546439
2017-01-15,7,Stealing_All_Other,64129,W,M,57.0,N,39.019725,-94.505031
2017-01-15,8,Stealing_Shoplifting,64151,W,M,53.0,N,39.306542,-94.682129
2017-01-15,8,Auto_Theft,64151,A,M,59.0,N,39.204405,-94.645133
2017-01-15,10,Auto_Theft,64151,W,F,29.0,N,39.236971,-94.631647
2017-01-15,10,Property_Damage,64111,W,F,29.0,N,39.050774,-94.574669
2017-01-15,11,Property_Damage,64105,W,M,31.0,N,39.10795,-94.584056
2017-01-15,11,Property_Damage,64111,B,F,27.0,N,39.065514,-94.604094
2017-01-15,11,Non_Aggravated_Assau,64111,B,F,27.0,N,39.065514,-94.604094
2017-01-15,12,Stealing_Auto_Parts,64119,W,M,27.0,N,39.180741,-94.522966
2017-01-15,11,Auto_Theft,64123,A,M,24.0,N,39.109441,-94.540404
2017-01-15,13,Auto_Theft,64129,W,M,44.0,N,39.073341,-94.479081
2017-01-15,13,Stealing_From_Auto,64113,W,M,65.0,N,39.026673,-94.584817
2017-01-15,13,Stealing_From_Auto,64113,W,F,60.0,N,39.026673,-94.584817
2017-01-15,14,Burglary_Residence,64130,B,M,24.0,N,39.046057,-94.549489
2017-01-15,14,Property_Damage,64130,B,F,22.0,N,39.028292,-94.556224
2017-01-15,14,Non_Agg_Assault_Dome,64109,B,F,19.0,N,39.065062,-94.572811
2017-01-15,14,Non_Agg_Assault_Dome,64130,B,F,55.0,N,39.04387,-94.540349
2017-01-15,14,Stealing_Purse,64116,W,F,53.0,N,39.166572,-94.581443
2017-01-15,15,Identity_Theft,64154,W,F,44.0,N,39.249073,-94.621006
2017-01-15,15,Agg_Assault_Domest,64130,W,F,19.0,N,38.970541,-94.581324
2017-01-15,15,Property_Damage,64132,B,M,19.0,N,38.999324,-94.547512
2017-01-15,15,Aggravated_Assault,64132,B,M,19.0,Y,38.999324,-94.547512
2017-01-15,15,Property_Damage,64132,B,M,38.0,N,38.999324,-94.547512
2017-01-15,15,Aggravated_Assault,64132,B,M,38.0,Y,38.999324,-94.547512
2017-01-15,15,Non_Agg_Assault_Dome,64151,W,F,30.0,N,39.193104,-94.607045
2017-01-15,16,Aggravated_Assault,64124,B,M,41.0,Y,39.105988,-94.54185
2017-01-15,16,Non_Agg_Assault_Dome,64110,B,F,40.0,N,39.019685,-94.570088
2017-01-15,16,Non_Agg_Assault_Dome,64156,W,F,29.0,N,39.235881,-94.466171
2017-01-15,15,Forcible_Sodomy,64106,W,M,29.0,N,39.105431,-94.569568
2017-01-15,18,Property_Damage,64136,W,M,48.0,N,39.031594,-94.402389
2017-09-29,12,Rape,64106,W,F,24.0,N,39.10091,-94.577328
2017-01-15,19,Misc_Violation,64124,W,F,23.0,N,39.104451,-94.549854
2017-01-15,19,Fraud_Confidence_Gamb,64138,W,F,52.0,N,38.968464,-94.499041
2017-01-15,18,Agg_Assault_Domest,64151,W,M,29.0,N,39.193104,-94.607045
2017-01-15,19,Non_Agg_Assault_Dome,64138,B,F,61.0,N,38.986333,-94.486342
2017-01-15,20,Non_Agg_Assault_Dome,64127,B,M,38.0,N,39.094222,-94.527776
2017-01-15,20,Stealing_From_Auto,64119,W,F,21.0,N,39.23878,-94.52271
2017-01-15,20,Stealing_From_Auto,64119,W,F,30.0,N,39.23878,-94.52271
2017-01-15,20,Stealing_From_Auto,64119,W,F,33.0,N,39.23878,-94.52271
2017-01-15,20,Stealing_From_Auto,64119,W,M,23.0,N,39.23878,-94.52271
2017-01-15,20,Stealing_From_Auto,64119,W,M,52.0,N,39.23878,-94.52271
2017-01-15,20,Stealing_From_Auto,64119,W,M,46.0,N,39.23878,-94.52271
2017-01-15,21,Stealing_from_Build,64156,W,F,46.0,N,39.244902,-94.528635
2017-01-15,21,Non_Agg_Assault_Dome,64127,B,F,41.0,N,39.083338,-94.525636
2017-01-15,21,Auto_Theft,64137,W,M,41.0,N,38.924618,-94.55171
2017-01-15,22,Sex_Offence,64119,W,F,31.0,N,39.180701,-94.511804
2017-01-15,21,Resisting_an_Officer,64124,B,M,39.0,N,39.107672,-94.545937
2017-01-15,21,Strong_Arm_Robbery,64124,B,M,39.0,N,39.107672,-94.545937
2017-01-15,22,Non_Agg_Assault_Dome,64137,B,F,35.0,N,38.919644,-94.529954
2017-01-15,22,Non_Agg_Assault_Dome,64137,B,M,40.0,N,38.919644,-94.529954
2017-01-15,22,Burglary_Residence,64137,W,M,26.0,N,38.170703,-90.558234
2017-01-15,22,Burglary_Residence,64137,W,F,27.0,N,38.170703,-90.558234
2017-01-15,23,Property_Damage,64133,W,M,28.0,N,39.052419,-94.471506
2017-01-15,23,Stealing_From_Auto,64133,W,M,56.0,N,39.052419,-94.471506
2017-01-15,23,Auto_Theft,64154,W,F,25.0,N,39.252553,-94.65258
2017-01-15,23,Agg_Assault_Domest,64133,W,M,25.0,N,39.037315,-94.464847
2017-01-16,0,Stealing_From_Auto,64151,W,M,46.0,N,39.208341,-94.643575
2017-01-16,0,Property_Damage,64133,B,M,24.0,N,39.052419,-94.471506
2017-01-15,23,Agg_Assault_Domest,64111,W,F,40.0,N,39.05627,-94.599418
2017-01-16,0,Non_Agg_Assault_Dome,64119,W,M,36.0,N,39.204445,-94.507138
2017-01-16,0,Non_Agg_Assault_Dome,64119,W,F,32.0,N,39.204445,-94.507138
2017-01-16,1,Property_Damage,64111,W,M,22.0,N,39.053819,-94.589447
2017-01-16,1,Auto_Theft,64111,W,F,53.0,N,39.056926,-94.595768
2017-01-16,2,Auto_Theft,64124,W,M,62.0,N,39.109474,-94.540308
2017-01-16,6,Non_Agg_Assault_Dome,64132,B,F,28.0,N,38.955497,-94.543412
2017-01-16,7,Burglary_Residence,64124,W,F,68.0,N,39.108705,-94.542124
2017-01-16,7,Stealing_All_Other,64145,W,M,37.0,N,38.886576,-94.605578
2017-01-16,9,Stealing_Auto_Parts,64119,W,M,73.0,N,39.238889,-94.513599
2017-01-16,9,Stealing_Auto_Parts,64105,W,F,25.0,N,39.108935,-94.584374
2017-01-16,8,Burglary_Residence,64133,W,M,47.0,N,39.081161,-94.520017
2017-01-16,9,Non_Aggravated_Assau,64106,A,M,44.0,N,39.105356,-94.565955
2017-01-16,9,Stealing_From_Auto,64151,U,F,71.0,N,39.209904,-94.632693
2017-01-16,10,Forgery,64130,W,M,37.0,N,39.035884,-94.538794
2017-01-16,9,Non_Aggravated_Assau,64130,B,F,23.0,N,39.022769,-94.556584
2017-01-16,10,Auto_Theft,64138,W,M,80.0,N,38.969204,-94.514901
2017-01-16,11,Stealing_From_Auto,64153,W,M,68.0,N,39.293157,-94.681552
2017-01-16,12,Stealing_From_Auto,64138,B,M,18.0,N,38.962429,-94.488251
2017-01-16,10,Disorderly_Conduct,64110,W,F,56.0,N,39.056952,-94.596539
2017-01-16,10,Trespassing,64110,W,F,56.0,N,39.056952,-94.596539
2017-01-16,10,Resisting_an_Officer,64110,W,F,56.0,N,39.056952,-94.596539
2017-01-16,11,Stealing_From_Auto,64161,W,M,72.0,N,39.150958,-94.477213
2017-01-19,12,Auto_Theft,64127,B,F,47.0,N,39.078772,-94.552412
2017-01-16,11,Intimidation,64151,W,M,47.0,N,39.235478,-94.656953
2017-01-16,11,Non_Aggravated_Assau,64145,W,F,40.0,N,38.882306,-94.601211
2017-01-16,12,Misc_Violation,64155,W,F,42.0,N,39.282306,-94.569483
2017-09-29,13,Rape,64106,W,F,42.0,N,39.10091,-94.577328
2017-01-16,11,Non_Agg_Assault_Dome,64134,B,F,23.0,N,38.928537,-94.507474
2017-01-16,11,Violation_Full_Order,64134,B,F,23.0,N,38.928537,-94.507474
2017-01-16,11,Non_Agg_Assault_Dome,64134,B,F,42.0,N,38.928537,-94.507474
2017-01-16,11,Violation_Full_Order,64134,B,F,42.0,N,38.928537,-94.507474
2017-01-16,11,Non_Agg_Assault_Dome,64109,B,F,48.0,N,39.064509,-94.557751
2017-01-16,13,Stealing_All_Other,64110,W,M,28.0,N,39.013221,-94.573947
2017-01-16,12,Stealing_All_Other,64127,W,M,42.0,N,39.093948,-94.530612
2017-01-16,12,Violation_Ex_Parte,64127,W,M,42.0,N,39.093948,-94.530612
2017-01-16,13,Forgery,64111,W,M,44.0,N,39.045957,-94.598357
2017-01-16,13,Auto_Theft,64134,B,F,29.0,N,38.946852,-94.497593
2017-01-16,14,Stealing_From_Auto,64112,W,F,44.0,N,39.033232,-94.592075
2017-01-16,15,Burglary_Residence,64151,W,F,33.0,N,39.200194,-94.622233
2017-01-16,15,Burglary_Residence,64151,B,M,24.0,N,39.200194,-94.622233
2017-01-16,15,Auto_Theft,64114,B,M,65.0,N,38.941667,-94.599173
2017-01-16,15,Stealing_From_Auto,64108,W,F,46.0,N,39.075898,-94.583902
2017-01-16,15,Auto_Theft,64130,B,F,23.0,N,39.027742,-94.54587
2017-01-16,15,Burglary_Residence,64131,B,F,22.0,N,38.980837,-94.578542
2017-01-16,16,Stealing_All_Other,64128,B,M,46.0,N,39.07099,-94.548164
2017-01-16,16,Credit_Debit_ATM_Card,64145,W,F,51.0,N,38.886576,-94.605578
2017-01-16,16,Stealing_from_Build,64132,W,M,50.0,N,38.981925,-94.560277
2017-01-16,16,Stealing_from_Build,64132,W,M,31.0,N,38.981925,-94.560277
2017-01-16,16,Burglary_Residence,64131,B,F,28.0,N,39.015401,-94.54446
2017-01-16,17,Stealing_All_Other,64123,W,F,66.0,N,39.113426,-94.544328
2017-01-16,16,Burglary_Residence,64130,W,M,30.0,N,39.049743,-94.549279
2017-01-16,17,Identity_Theft,64133,W,F,47.0,N,39.044218,-94.438699
2017-01-16,17,Stealing_All_Other,64133,W,F,47.0,N,39.044218,-94.438699
2017-01-16,16,Property_Damage,64175,W,M,47.0,N,39.289137,-94.485456
2017-01-16,17,Strong_Arm_Robbery,64106,W,M,39.0,N,39.110527,-94.561518
2017-01-16,17,Aggravated_Assault,64130,B,M,34.0,Y,39.033505,-94.547812
2017-01-16,17,Aggravated_Assault,64130,W,M,36.0,Y,39.033505,-94.547812
2017-01-16,17,Weapons_Law_Viol,64130,B,M,34.0,Y,39.033505,-94.547812
2017-01-16,17,Weapons_Law_Viol,64130,W,M,36.0,Y,39.033505,-94.547812
2017-01-16,15,Stealing_All_Other,64133,W,M,69.0,N,39.043007,-94.450742
2017-01-16,18,Stealing_Auto_Parts,64109,B,M,37.0,N,39.057644,-94.568562
2017-01-16,17,Auto_Theft,64119,W,M,33.0,N,39.16772,-94.553561
2017-01-16,18,Stealing_From_Auto,64137,W,M,46.0,N,38.912055,-94.504707
2017-01-16,17,Aggravated_Assault,64147,W,M,52.0,N,39.019856,-94.524794
2017-01-16,18,Property_Damage,64132,W,M,37.0,N,38.997605,-94.547592
2017-01-16,18,Burglary_Residence,64134,W,F,35.0,N,38.916907,-94.499352
2017-01-16,19,Non_Agg_Assault_Dome,64130,B,F,19.0,N,39.047775,-94.541291
2017-01-16,20,Burglary_Residence,64127,W,F,24.0,N,39.090031,-94.50236
2017-01-16,19,Property_Damage,64130,B,F,25.0,N,39.030122,-94.557266
2017-01-16,15,Burglary_Residence,64127,B,F,27.0,N,39.087257,-94.512394
2017-01-16,21,Aggravated_Assault,64156,W,F,30.0,Y,39.305822,-94.542331
2017-01-16,22,Non_Agg_Assault_Dome,64116,W,F,42.0,N,39.169817,-94.539761
2017-01-16,21,Non_Agg_Assault_Dome,64131,B,F,47.0,N,38.914504,-94.57873
2017-01-16,23,Stealing_Auto_Parts,64133,B,M,29.0,N,39.044294,-94.451069
2017-01-17,0,Armed_Robbery,64126,B,F,38.0,Y,39.085225,-94.511629
2017-01-17,0,Property_Damage,64138,B,M,31.0,N,38.980545,-94.495312
2017-01-17,0,Stealing_From_Auto,64138,W,F,28.0,N,38.980545,-94.495312
2017-01-17,0,Stealing_From_Auto,64138,B,F,30.0,N,38.980545,-94.495312
2017-01-17,0,Property_Damage,64138,B,F,29.0,N,38.980545,-94.495312
2017-01-17,0,Stealing_From_Auto,64138,B,F,29.0,N,38.980545,-94.495312
2017-01-17,0,Stealing_From_Auto,64138,B,F,29.0,N,38.980545,-94.495312
2017-01-17,0,Property_Damage,64138,B,F,29.0,N,38.980545,-94.495312
2017-01-17,0,Property_Damage,64138,B,M,45.0,N,38.980545,-94.495312
2017-01-17,0,Stealing_From_Auto,64138,B,M,31.0,N,38.980545,-94.495312
2017-01-17,0,Property_Damage,64138,B,F,30.0,N,38.980545,-94.495312
2017-01-17,0,Property_Damage,64138,B,F,51.0,N,38.980545,-94.495312
2017-01-17,0,Property_Damage,64138,W,F,28.0,N,38.980545,-94.495312
2017-01-17,0,Stealing_From_Auto,64138,B,M,45.0,N,38.980545,-94.495312
2017-01-17,0,Stealing_From_Auto,64138,B,F,51.0,N,38.980545,-94.495312
2017-01-17,1,Stealing_from_Build,64131,W,F,31.0,N,39.080325,-94.481286
2017-01-17,1,Stealing_from_Build,64131,W,F,56.0,N,39.080325,-94.481286
2017-01-17,1,Agg_Assault_Domest,64131,W,F,56.0,N,39.080325,-94.481286
2017-01-17,1,Agg_Assault_Domest,64131,W,F,31.0,N,39.080325,-94.481286
2017-01-17,1,Misc_Violation,64130,B,F,24.0,N,38.974755,-94.520804
2017-01-17,2,Non_Agg_Assault_Dome,64117,B,F,26.0,N,39.163293,-94.501881
2017-01-17,3,Aggravated_Assault,64145,B,M,61.0,Y,38.889239,-94.586045
2017-01-17,3,Property_Damage,64145,B,M,61.0,N,38.889239,-94.586045
2017-01-17,3,Aggravated_Assault,64145,W,M,33.0,Y,38.889239,-94.586045
2017-01-17,3,Resisting_an_Officer,64145,W,M,33.0,N,38.889239,-94.586045
2017-01-17,3,Property_Damage,64145,W,M,33.0,N,38.889239,-94.586045
2017-01-17,3,Resisting_an_Officer,64145,B,M,61.0,N,38.889239,-94.586045
2017-01-17,5,Stealing_From_Auto,64138,B,F,25.0,N,38.968797,-94.510734
2017-01-17,6,Auto_Theft,64131,B,F,49.0,N,38.95249,-94.57164
2017-01-17,6,Stealing_From_Auto,64137,B,F,39.0,N,38.951543,-94.525203
2017-01-17,6,Stealing_From_Auto,64137,B,F,58.0,N,38.951543,-94.525203
2017-01-17,6,Stealing_From_Auto,64137,B,F,47.0,N,38.951543,-94.525203
2017-01-17,4,Stealing_From_Auto,64134,B,M,28.0,N,38.949346,-94.523291
2017-01-17,4,Stealing_From_Auto,64134,B,F,19.0,N,38.949346,-94.523291
2017-01-17,4,Stealing_From_Auto,64134,W,M,74.0,N,38.949346,-94.523291
2017-01-17,4,Stealing_From_Auto,64134,B,F,21.0,N,38.949346,-94.523291
2017-01-17,7,Property_Damage,64127,W,F,45.0,N,39.084499,-94.52951
2017-01-17,7,Stealing_From_Auto,64116,U,F,18.0,N,39.177118,-94.584781
2017-01-17,7,Stealing_From_Auto,64116,W,F,47.0,N,39.177118,-94.584781
2017-01-17,7,Property_Damage,64133,B,F,25.0,N,39.0428,-94.4524
2017-01-17,7,Property_Damage,64133,B,M,24.0,N,39.0428,-94.4524
2017-01-17,6,Stealing_From_Auto,64111,W,F,19.0,N,39.061877,-94.582966
2017-01-17,7,Property_Damage,64137,B,M,28.0,N,38.946803,-94.523219
2017-01-17,7,Strong_Arm_Robbery,64138,W,F,44.0,N,38.964714,-94.497157
2017-01-17,7,Property_Damage,64134,W,M,23.0,N,38.951543,-94.525203
2017-01-17,7,Stealing_From_Auto,64138,B,M,51.0,N,38.98831,-94.484544
2017-01-17,7,Auto_Theft,64138,B,M,51.0,N,38.98831,-94.484544
2017-01-17,7,Stealing_From_Auto,64134,B,M,41.0,N,38.924345,-94.508728
2017-01-17,7,Auto_Theft,64114,W,M,42.0,N,39.19106,-94.686448
2017-01-17,8,Stealing_From_Auto,64105,U,M,30.0,N,39.103133,-94.570632
2017-01-17,8,Stealing_Auto_Parts,64105,U,M,30.0,N,39.103133,-94.570632
2017-01-17,7,Property_Damage,64110,B,M,58.0,N,39.106329,-94.551664
2017-01-17,8,Stealing_Auto_Parts,64151,W,M,68.0,N,39.209105,-94.632768
2017-01-17,7,Auto_Theft,64128,B,M,24.0,N,39.068811,-94.548144
2017-01-17,8,Auto_Theft,64111,W,M,34.0,N,39.05727,-94.605262
2017-01-17,8,Stealing_Auto_Parts,64128,W,F,24.0,N,39.068811,-94.548144
2017-01-17,8,Stealing_Auto_Parts,64120,W,M,33.0,N,39.134962,-94.509263
2017-01-17,8,Intimidation,64118,B,M,30.0,N,39.24259,-94.591024
2017-01-17,8,Stealing_All_Other,64153,B,F,53.0,N,39.256914,-94.670857
2017-01-17,8,Auto_Theft,64138,W,M,44.0,N,38.962041,-94.497812
2017-01-17,8,Stealing_From_Auto,64138,W,M,44.0,N,38.962041,-94.497812
2017-01-17,9,Stealing_From_Auto,64133,B,F,41.0,N,39.044294,-94.451069
2017-01-17,9,Fraud_Confidence_Gamb,64154,U,F,48.0,N,39.252248,-94.655483
2017-01-17,9,Fraud_Confidence_Gamb,64154,W,M,50.0,N,39.252248,-94.655483
2017-01-17,9,Non_Agg_Assault_Dome,64127,B,F,31.0,N,39.08112,-94.523471
2017-01-17,9,Property_Damage,64127,W,M,39.0,N,39.08327,-94.523351
2017-01-17,10,Stealing_Auto_Parts,64108,W,M,62.0,N,39.087258,-94.587583
2017-01-17,10,Stealing_From_Auto,64127,B,F,25.0,N,39.102054,-94.544287
2017-01-17,10,Violation_Full_Order,64127,B,M,33.0,N,39.082046,-94.526494
2017-01-17,10,Identity_Theft,64106,W,F,25.0,N,39.10091,-94.577328
2017-01-17,10,Identity_Theft,64106,W,M,24.0,N,39.10091,-94.577328
2017-01-17,9,Stealing_From_Auto,64118,B,F,48.0,N,39.033232,-94.592075
