Agency,Population,Murder Offenses,Murder Clearances,Murder Value_Stolen,NgMansl Offenses,NgMansl Clearances,Rape Value_Stolen,Rape Committed Offenses,Rape Committed Clearances,Rape Attempted Offenses,Rape Attempted Clearances,Robbery Highway Offenses,Robbery Highway Value_Stolen,Robbery Commercial_House Offenses,Robbery Commercial_House Value_Stolen,Robbery Gas/Service_Station Offenses,Robbery Gas/Service_Station Value_Stolen,Robbery Chain_Store Offenses,Robbery Chain_Store Value_Stolen,Robbery Residence Offenses,Robbery Residence Value_Stolen,Robbery Bank Offenses,Robbery Bank Value_Stolen,Robbery Miscellaneous Offenses,Robbery Miscellaneous Value_Stolen,Robbery Firearm Offenses,Robbery Firearm Clearances,Robbery Knife_Cutting_Instrument Offenses,Robbery Knife_Cutting_Instrument Clearances,Robbery Other_Dangerous_Weapon Offenses,Robbery Other_Dangerous_Weapon Clearances,Robbery Hands_Fists_Feet_etc. Offenses,Robbery Hands_Fists_Feet_etc. Clearances,AgAsslt Firearm Offenses,AgAsslt Firearm Clearances,AgAsslt Knife_Cutting_Instrument Offenses,AgAsslt Knife_Cutting_Instrument Clearances,AgAsslt Other_Dangerous_Weapon Offenses,AgAsslt Other_Dangerous_Weapon Clearances,AgAsslt Hands_Fists_Feet_etc. Offenses,AgAsslt Hands_Fists_Feet_etc. Clearances,Burglary Residence_Night Offenses,Burglary Residence_Night Value_Stolen,Burglary Residence_Day Offenses,Burglary Residence_Day Value_Stolen,Burglary Residence_Unknown Offenses,Burglary Residence_Unknown Value_Stolen,Burglary Non-residence_Night Offenses,Burglary Non-residence_Night Value_Stolen,Burglary Non-residence_Day Offenses,Burglary Non-residence_Day Value_Stolen,Burglary Non-residence_Unknown Offenses,Burglary Non-residence_Unknown Value_Stolen,Burglary Forcible_Entry Offenses,Burglary Forcible_Entry Clearances,Burglary Unlawful_Entry-No_Force Offenses,Burglary Unlawful_Entry-No_Force Clearances,Burglary Attempted_Forcible_Entry Offenses,Burglary Attempted_Forcible_Entry Clearances,Larceny Pocket-picking Offenses,Larceny Pocket-picking Value_Stolen,Larceny Purse-snatching Offenses,Larceny Purse-snatching Value_Stolen,Larceny Shoplifting Offenses,Larceny Shoplifting Value_Stolen,Larceny From_Motor_Vehicles Offenses,Larceny From_Motor_Vehicles Value_Stolen,Larceny MV_Parts_&_Accessories Offenses,Larceny MV_Parts_&_Accessories Value_Stolen,Larceny Bicycles Offenses,Larceny Bicycles Value_Stolen,Larceny From_Buildings Offenses,Larceny From_Buildings Value_Stolen,Larceny Coin-operated_Machines Offenses,Larceny Coin-operated_Machines Value_Stolen,Larceny All_Other Offenses,Larceny All_Other Value_Stolen,Larceny $200_and_Over Offenses,Larceny $200_and_Over Value_Stolen,Larceny $50_to_$200 Offenses,Larceny $50_to_$200 Value_Stolen,Larceny Under_$50 Offenses,Larceny Under_$50 Value_Stolen,Larceny Clearances,MVTheft Auto Offenses,MVTheft Auto Clearances,MVTheft Trucks_&_Buses Offenses,MVTheft Trucks_&_Buses Clearances,MVTheft Other_Vehicles Offenses,MVTheft Other_Vehicles Clearances,MVTheft Value_Stolen,Arson Structural Offenses,Arson Structural Clearances,Arson Structural Value_Damaged,Arson Mobile Offenses,Arson Mobile Clearances,Arson Mobile Value_Damaged,Arson Other Offenses,Arson Other Clearances,Arson Other Value_Damaged,SmAsslt Offenses,SmAsslt Clearances,Total_Value_Recovered,Murder Weapon Firearm,Murder Weapon Handgun,Murder Weapon Rifle,Murder Weapon Shotgun,Murder Weapon Other_gun,Murder Weapon Knife,Murder Weapon Blunt_Object,Murder Weapon Motor_Vehicle,Murder Weapon Personal_Weap,Murder Weapon Poison,Murder Weapon Explosives,Murder Weapon Fire,Murder Weapon Narcotics,Murder Weapon Asphyxiation,Murder Weapon Other,Murder Weapon Unknown,"Murder Relationship Spouse, Female","Murder Relationship Spouse, Male","Murder Relationship Live-In, Female","Murder Relationship Live-In, Male","Murder Relationship Ex-Live-In, Female","Murder Relationship Ex-Live-In, Male","Murder Relationship Co-Procreator, Female","Murder Relationship Co-Procreator, Male","Murder Relationship Parent, Female","Murder Relationship Parent, Male","Murder Relationship Child, Female","Murder Relationship Child, Male","Murder Relationship Sibling, Female","Murder Relationship Sibling, Male","Murder Relationship Grandparent, Female","Murder Relationship Grandparent, Male","Murder Relationship Grandchild, Female","Murder Relationship Grandchild, Male","Murder Relationship In-law, Female","Murder Relationship In-law, Male","Murder Relationship Stepparent, Female","Murder Relationship Stepparent, Male","Murder Relationship Stepchild, Female","Murder Relationship Stepchild, Male","Murder Relationship Other_Family, Female","Murder Relationship Other_Family, Male","Murder Relationship Neighbor, Female","Murder Relationship Neighbor, Male","Murder Relationship Acquaintance, Female","Murder Relationship Acquaintance, Male","Murder Relationship Boy/Girlfriend, Female","Murder Relationship Boy/Girlfriend, Male","Murder Relationship Babysittee, Female","Murder Relationship Babysittee, Male","Murder Relationship Child_of_Partner, Female","Murder Relationship Child_of_Partner, Male","Murder Relationship Ex-spouse, Female","Murder Relationship Ex-spouse, Male","Murder Relationship Employee, Female","Murder Relationship Employee, Male","Murder Relationship Employer, Female","Murder Relationship Employer, Male","Murder Relationship Friend, Female","Murder Relationship Friend, Male","Murder Relationship Same_Sex_Relat, Female","Murder Relationship Same_Sex_Relat, Male","Murder Relationship Oth_Known_Pers, Female","Murder Relationship Oth_Known_Pers, Male","Murder Relationship Stranger, Female","Murder Relationship Stranger, Male","Murder Relationship Unknown, Female","Murder Relationship Unknown, Male",Murder Circumstance Argument,Murder Circumstance LEOKA,Murder Circumstance Drug_Dealing,Murder Circumstance Gangland,Murder Circumstance Juvenile_Gang,Murder Circumstance Lovers_Quarrel,Murder Circumstance Mercy_Killing,Murder Circumstance Other_Felony,Murder Circumstance Other,Murder Circumstance Unknown,LEOKA Homicides,LEOKA Assault Offenses,LEOKA Assault Clearances
Enfield PD,"47,723",0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,"4,800",8,"21,022",2,130,1,"5,425",4,95,7,1,5,2,0,0,7,6,1,1,6,5,7,7,16,16,36,"56,471",40,"68,731",30,"94,737",29,"58,337",1,200,6,"19,427",85,13,49,6,8,0,2,260,3,830,169,"63,954",170,"94,579",26,"63,546",1,350,135,"235,780",0,0,184,"344,731",406,"782,558",173,"19,642",111,"1,830",198,21,1,2,0,2,0,"248,147",0,0,0,0,0,0,0,0,0,164,157,"299,395",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,9,8
Essex CSP,"6,867",0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,250,1,10,1,0,0,0,1,0,1,0,0,0,0,0,1,1,2,2,0,0,1,"3,500",0,0,0,0,3,"2,300",0,0,4,1,0,0,0,0,0,0,1,50,0,0,2,520,1,300,0,0,1,"15,324",0,0,5,"14,385",8,"30,409",2,170,0,0,1,1,0,0,0,0,0,"1,500",0,0,0,0,0,0,0,0,0,18,10,0,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Fairfield PD,"60,525",0,0,0,0,0,0,4,3,0,0,0,0,5,"5,507",2,687,4,386,0,0,4,3,1,0,7,3,1,1,2,1,6,3,0,0,0,0,2,3,6,5,53,"174,598",82,"209,477",0,0,18,"36,824",20,"92,231",0,0,87,13,62,8,24,3,0,0,0,0,237,"58,740",261,"92,857",93,"94,138",46,"20,645",162,"689,528",0,0,140,"165,344",451,"1,098,727",202,"20,364",286,"2,161",233,37,2,0,0,2,1,"560,101",0,0,0,0,0,0,1,1,1,135,123,"450,128",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Farmington PD,"24,954",0,0,0,0,0,0,3,2,0,0,0,0,11,"4,935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,0,1,1,4,4,1,1,8,"115,909",9,"41,202",0,0,7,"3,847",23,"50,055",0,0,24,3,22,7,1,1,3,"1,116",2,300,344,"179,040",45,"30,648",17,"16,948",3,"1,450",77,"136,348",1,1,100,"660,275",326,"1,004,599",182,"19,591",84,"1,936",317,18,6,0,0,3,1,"79,133",0,0,0,0,0,0,0,0,0,87,61,"144,124",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,6,6
Franklin CSP,"1,937",0,0,0,0,0,0,0,0,0,0,1,"1,841",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,300,2,"4,275",0,0,1,"1,341",5,"4,949",0,0,3,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,550,0,0,10,"18,361",9,"18,811",1,100,1,0,1,0,0,1,0,0,0,"14,000",0,0,0,0,0,0,0,0,0,9,6,0,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Glastonbury PD,"33,645",0,0,0,0,0,0,0,1,0,0,0,0,3,"1,209",0,0,0,0,1,0,0,0,1,256,2,3,0,0,0,0,3,1,0,0,1,1,9,9,2,2,15,"49,640",29,"233,525",0,0,6,"3,681",17,"38,465",0,0,45,12,16,1,6,0,1,363,0,0,63,"22,173",28,"16,950",36,"30,293",1,402,24,"62,673",0,0,58,"334,627",119,"461,837",47,"4,899",45,745,53,6,4,1,0,0,0,"119,312",0,1,0,0,0,0,0,0,0,142,141,"349,582",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,4,4
Goshen CSP,"2,846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1,800",0,0,0,0,1,670,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"3,000",0,0,1,"2,000",0,0,5,"9,001",6,"14,000",0,0,1,1,0,1,0,0,0,0,0,"3,000",0,0,0,0,0,0,0,0,0,10,4,"1,600",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Granby PD,"10,920",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4,"1,607",15,"29,940",0,0,1,0,0,0,0,0,9,4,8,6,3,0,0,0,0,0,3,"5,008",19,"10,499",3,951,1,"1,100",20,"13,360",0,0,37,"13,070",48,"41,994",14,"1,785",21,209,12,1,0,0,0,1,0,"15,000",0,0,0,0,0,0,0,0,0,60,44,"19,060",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,1,1
Greenwich PD,"64,493",0,0,0,0,0,0,3,1,0,0,2,540,1,0,0,0,0,0,0,0,1,1,2,"70,141",0,0,1,0,1,0,4,1,0,0,0,0,3,2,1,0,20,"86,617",33,"313,470",0,0,3,925,22,"149,957",0,0,36,3,38,6,4,2,0,0,0,0,14,"18,040",56,"35,078",5,"430,862",25,"26,182",81,"795,076",0,0,162,"1,622,746",242,"2,921,982",52,"5,647",49,355,38,31,6,0,0,11,0,"556,882",0,0,0,1,0,"100,000",2,2,101,41,21,"322,549",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,3,0
Griswold CSP,"11,408",0,0,0,0,0,0,2,0,0,0,1,420,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,2,2,4,3,9,5,12,"125,730",8,"7,830",0,0,4,"3,045",4,"3,402",0,0,9,3,18,4,1,0,0,0,0,0,0,0,8,"3,462",2,"3,340",1,500,1,"6,000",0,0,56,"52,823",45,"64,779",10,"1,196",13,150,19,16,3,1,0,1,0,"74,476",0,0,0,0,0,0,0,0,0,95,68,"16,718",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Groton City PD,"9,771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,4,5,3,120,2,625,0,0,1,10,0,0,0,0,3,0,2,2,1,0,0,0,0,0,0,0,45,"32,518",4,180,8,"2,505",54,"38,906",1,"1,400",34,"21,213",68,"92,224",45,"4,068",33,430,32,3,1,0,0,1,0,"16,554",3,1,"27,001",0,0,0,1,0,1,173,157,"9,572",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Guilford PD,"22,587",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,800,16,"12,308",0,0,7,587,2,"1,219",0,0,11,2,6,2,11,0,0,0,1,109,39,"5,882",25,"2,087",1,908,1,700,39,"67,130",0,0,112,"169,338",62,"242,277",29,"3,274",127,603,27,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,"10,531",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Haddam CSP,"7,554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,0,0,0,0,1,"2,001",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,9,"11,309",0,0,1,"4,022",2,649,0,0,9,4,4,2,0,0,0,0,0,0,1,1,1,600,0,0,0,0,0,0,0,0,15,"20,193",13,"20,484",2,309,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18,199,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Hamden PD,"60,072",0,0,0,0,0,0,7,4,0,0,22,"5,926",18,"68,292",0,0,2,714,5,"16,395",2,"4,921",13,"5,827",21,4,4,1,9,6,28,9,5,0,13,10,31,19,196,105,63,"114,190",102,"120,706",0,0,18,"6,983",52,"75,226",0,0,151,17,52,9,32,2,2,270,6,"2,010",226,"45,714",197,"60,371",65,"46,752",58,"28,867",42,"34,762",0,0,452,"518,234",534,"701,702",318,"31,788",196,"3,490",218,71,15,2,0,1,0,"460,148",0,0,0,0,0,0,1,0,200,147,48,"84,990",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,3,0
Hampton CSP,"1,854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,"6,540",3,"2,127",0,0,0,0,1,435,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,950,2,"5,691",0,0,5,"6,043",7,"12,683",0,0,1,1,3,1,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,6,3,"3,615",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Hartford PD,"128,328",23,15,0,0,0,0,53,16,0,0,444,0,51,0,0,0,0,0,36,0,2,0,24,0,153,29,54,16,38,6,312,71,183,97,194,133,379,246,84,77,302,0,476,0,0,0,179,0,24,0,0,0,847,72,0,0,134,12,140,0,17,0,550,0,"1,151",0,559,0,78,0,765,0,5,0,151,0,"1,306",0,626,0,"1,484",0,521,592,46,1,0,46,3,0,20,5,"80,620",17,1,"107,763",8,1,"10,300","1,691",882,0,1,18,,,,1,1,0,1,,,,,0,1,,0,0,,,,1,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,2,2,0,,,1,,,,,,,,0,0,0,0,0,1,0,2,0,14,2,,0,0,,1,,2,7,11,,102,100
Hartland CSP,"2,125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"1,485",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Harwinton CSP,"5,574",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"4,395",6,"2,855",0,0,1,0,5,"5,516",0,0,6,1,8,1,0,0,0,0,0,0,0,0,2,260,0,0,0,0,2,349,0,0,14,"189,853",11,"190,151",2,260,5,51,4,1,0,0,0,0,0,"12,000",0,0,0,0,0,0,0,0,0,28,12,16,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Hebron CSP,"9,087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,"27,395",6,"36,102",0,0,1,"5,000",1,800,0,0,6,1,9,1,0,0,0,0,0,0,0,0,5,"8,686",0,0,0,0,2,"13,903",0,0,13,"3,797",13,"26,175",2,180,5,31,2,3,3,0,0,0,0,"5,800",1,0,500,0,0,0,0,0,0,12,6,"12,475",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Kent CSP,"3,017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,"11,601",5,"7,280",0,0,0,0,1,100,0,0,1,0,7,2,0,0,0,0,0,0,0,0,1,525,0,0,0,0,0,0,0,0,14,"52,123",12,"52,468",2,180,1,0,5,0,0,0,0,1,0,"12,000",1,0,500,0,0,0,1,0,1,17,4,"3,040",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Killingly CSP,"17,386",0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,"1,506",0,0,0,0,0,0,0,0,2,2,1,0,1,1,2,1,7,5,16,"7,203",27,"63,363",0,0,4,"11,600",10,"56,668",0,0,35,7,20,2,2,1,0,0,0,0,14,"2,528",8,"1,900",1,"2,200",0,0,5,"10,950",0,0,106,"207,091",83,"221,029",31,"3,425",20,215,59,7,0,0,0,0,0,"44,426",1,1,"125,000",0,0,0,0,0,0,211,114,"46,053",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Killingworth CSP,"6,353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,723,3,"12,935",0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"6,975",0,0,3,"2,406",3,"9,265",1,75,3,41,4,2,0,0,0,0,0,"3,470",0,0,0,0,0,0,0,0,0,10,8,"3,500",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Lebanon CSP,"7,292",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"3,060",15,"35,250",0,0,0,0,4,"11,630",0,0,12,1,10,1,0,0,0,0,0,0,2,"1,319",2,473,1,"1,200",0,0,1,400,0,0,9,"4,251",11,"7,134",4,509,0,0,3,0,0,0,0,2,0,"4,150",0,0,0,0,0,0,0,0,0,7,3,"1,483",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Ledyard CSP,"15,503",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330,0,0,0,0,0,0,1,0,0,0,2,1,3,1,2,1,13,"58,495",21,"56,126",0,0,2,"18,000",5,"4,378",0,0,20,4,18,3,3,0,0,0,0,0,2,22,2,700,4,"6,710",2,600,9,"10,837",0,0,81,"677,362",63,"694,131",18,"1,971",19,129,22,8,1,0,0,1,0,"41,000",0,0,0,1,0,"10,000",0,0,0,97,61,"18,051",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Lisbon CSP,"4,295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,3,1,"6,660",9,"18,845",0,0,0,0,1,70,0,0,6,1,5,4,0,0,0,0,0,0,67,"23,295",1,"3,767",0,0,0,0,3,"2,660",0,0,43,"23,447",58,"48,534",40,"4,291",16,344,77,3,0,0,0,2,0,"34,670",0,0,0,0,0,0,0,0,0,19,10,"23,931",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Litchfield CSP,"8,778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,9,"28,043",0,0,0,0,6,"8,745",0,0,11,1,4,1,0,0,0,0,0,0,1,110,4,"7,044",8,"11,431",0,0,4,"20,695",0,0,34,"69,554",32,"108,079",7,687,12,68,13,1,1,1,0,1,0,"8,722",0,0,0,0,0,0,0,0,0,65,25,"7,511",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Lyme CSP,"2,129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,"108,794",0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"1,515",2,"1,475",0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"16,000",2,2,0,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Madison PD,"18,850",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,75,8,"2,945",0,0,0,0,4,"3,802",0,0,4,0,4,2,8,1,1,1,0,0,9,"3,217",19,"14,963",1,2,0,0,25,"177,411",0,0,41,"90,263",43,"282,904",27,"2,736",26,217,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,"22,856",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Manchester PD,"57,780",3,3,0,0,0,0,16,5,0,0,14,"6,111",24,"16,403",0,0,0,0,3,306,2,0,7,"16,601",11,7,7,2,2,1,30,18,0,0,10,15,17,19,5,6,58,"72,955",100,"149,645",0,0,16,"5,820",47,"71,787",0,0,66,17,154,40,1,0,6,"1,699",2,"1,080",471,"128,574",198,"97,483",58,"22,620",49,"19,632",146,"75,545",7,"2,000",294,"265,961",521,"570,008",358,"39,758",352,"4,828",453,48,2,0,0,5,0,"339,785",3,2,"10,000",0,0,0,0,0,0,452,330,"345,823",0,3,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,1,0,0,0,0,0,,,,,0,0,,,,,,,,,,,2,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,3,0,,12,12
